timestep,mean_fractional_change,median_fractional_change,lower_bound_p25,upper_bound_p75,mean_cells,median_cells,n_files
14100,-0.3711885633833356,-0.36363636363636365,-0.43999999999999995,-0.30434782608695654,16.26,17.0,250
14150,-0.3719660190999218,-0.36363636363636365,-0.43999999999999995,-0.3076923076923077,16.24,17.0,250
14200,-0.3734220996055675,-0.36515151515151517,-0.44088235294117645,-0.3076923076923077,16.204,17.0,250
14250,-0.3748287225278726,-0.3666666666666667,-0.44088235294117645,-0.3076923076923077,16.168,16.5,250
14300,-0.37512205586120595,-0.3666666666666667,-0.44088235294117645,-0.3076923076923077,16.16,16.0,250
14350,-0.3762641092789415,-0.37037037037037035,-0.44088235294117645,-0.31034482758620685,16.132,16.0,250
14400,-0.3770972694521016,-0.37037037037037035,-0.45077864293659625,-0.31034482758620685,16.112,16.0,250
14450,-0.3783159507812935,-0.3726851851851852,-0.45381231671554256,-0.3125,16.084,16.0,250
14500,-0.37876080222614494,-0.375,-0.45381231671554256,-0.3125,16.072,16.0,250
14550,-0.3798550226293976,-0.375,-0.45381231671554256,-0.31332236842105265,16.044,16.0,250
14600,-0.3809061786912954,-0.375,-0.4545454545454546,-0.31332236842105265,16.016,16.0,250
14650,-0.3813618776160266,-0.375,-0.4545454545454546,-0.31638755980861244,16.004,16.0,250
14700,-0.3818395332936822,-0.375,-0.4545454545454546,-0.31638755980861244,15.992,16.0,250
14750,-0.38313331210746104,-0.375,-0.4545454545454546,-0.31818181818181823,15.96,16.0,250
14800,-0.3841166999294463,-0.375,-0.4545454545454546,-0.31818181818181823,15.936,16.0,250
14850,-0.38549569111567145,-0.375,-0.45833333333333337,-0.31999999999999995,15.9,16.0,250
14900,-0.38663676696233124,-0.3788443616029823,-0.45833333333333337,-0.31999999999999995,15.872,16.0,250
14950,-0.3872495261596556,-0.38013136288998356,-0.45833333333333337,-0.31999999999999995,15.856,16.0,250
15000,-0.38855243983213456,-0.38095238095238093,-0.45833333333333337,-0.31999999999999995,15.824,16.0,250
15050,-0.38902921001846996,-0.38095238095238093,-0.45833333333333337,-0.31999999999999995,15.812,16.0,250
15100,-0.38976825763751755,-0.38278388278388276,-0.45833333333333337,-0.3214285714285714,15.792,16.0,250
15150,-0.3904392466485066,-0.38278388278388276,-0.4607371794871795,-0.3214285714285714,15.776,16.0,250
15200,-0.3914523637407541,-0.3846153846153846,-0.4607371794871795,-0.3214285714285714,15.752,16.0,250
15250,-0.39222664379621064,-0.3858560794044665,-0.4607371794871795,-0.3214285714285714,15.732,16.0,250
15300,-0.39271382328339005,-0.38920056100981765,-0.46153846153846156,-0.3214285714285714,15.72,16.0,250
15350,-0.39309383593361147,-0.3913043478260869,-0.46153846153846156,-0.3214285714285714,15.708,16.0,250
15400,-0.3932843121240877,-0.3913043478260869,-0.46153846153846156,-0.3214285714285714,15.704,16.0,250
15450,-0.39341764545742103,-0.3913043478260869,-0.46153846153846156,-0.3214285714285714,15.7,16.0,250
15500,-0.39403531741509296,-0.3920807453416149,-0.46153846153846156,-0.3214285714285714,15.684,16.0,250
15550,-0.3952034831623891,-0.3928571428571429,-0.4653846153846154,-0.32440476190476186,15.656,16.0,250
15600,-0.3963824654704037,-0.3928571428571429,-0.4653846153846154,-0.33333333333333337,15.628,16.0,250
15650,-0.39687637851388197,-0.3928571428571429,-0.4653846153846154,-0.33333333333333337,15.616,16.0,250
15700,-0.3973212299587334,-0.3928571428571429,-0.4660714285714286,-0.33333333333333337,15.604,16.0,250
15750,-0.3988972460843147,-0.3933982683982684,-0.4660714285714286,-0.33333333333333337,15.564,16.0,250
15800,-0.39987084145446183,-0.396969696969697,-0.4660714285714286,-0.33333333333333337,15.54,16.0,250
15850,-0.40096683342545386,-0.396969696969697,-0.4660714285714286,-0.33333333333333337,15.512,16.0,250
15900,-0.4016011923998128,-0.396969696969697,-0.4666666666666667,-0.33333333333333337,15.496,16.0,250
15950,-0.40188003855365895,-0.4,-0.4666666666666667,-0.3359375,15.488,16.0,250
16000,-0.40304447095727286,-0.4,-0.4696078431372549,-0.34401939655172414,15.456,16.0,250
16050,-0.403198317111119,-0.4,-0.4696078431372549,-0.34401939655172414,15.452,16.0,250
16100,-0.4036669780797799,-0.4,-0.4696078431372549,-0.3448275862068966,15.44,15.5,250
16150,-0.40414133705413896,-0.4,-0.4729102167182663,-0.3448275862068966,15.428,15.5,250
16200,-0.4045923174462958,-0.4,-0.4729102167182663,-0.3448275862068966,15.416,15.5,250
16250,-0.4049741356281139,-0.4,-0.4729102167182663,-0.3448275862068966,15.408,15.5,250
16300,-0.40603347348055524,-0.4,-0.4755639097744361,-0.34615384615384615,15.38,15.5,250
16350,-0.40663195832904014,-0.4,-0.4755639097744361,-0.34615384615384615,15.364,15.5,250
16400,-0.40709456468819827,-0.4,-0.4755639097744361,-0.34615384615384615,15.352,15.5,250
16450,-0.40778194934900874,-0.403125,-0.4755639097744361,-0.34657190635451507,15.336,15.5,250
16500,-0.40806079550285485,-0.40625,-0.4755639097744361,-0.34782608695652173,15.328,15.5,250
16550,-0.40849039320400427,-0.40625,-0.4755639097744361,-0.34782608695652173,15.316,15.5,250
16600,-0.40970014532191906,-0.40740740740740744,-0.4777432712215321,-0.34782608695652173,15.284,15.0,250
16650,-0.4110379128399935,-0.40740740740740744,-0.4782608695652174,-0.34782608695652173,15.252,15.0,250
16700,-0.41131297111505183,-0.40740740740740744,-0.4782608695652174,-0.34782608695652173,15.244,15.0,250
16750,-0.41186711389477854,-0.40740740740740744,-0.4795652173913043,-0.34782608695652173,15.228,15.0,250
16800,-0.4133660178693647,-0.40909090909090906,-0.48,-0.34782608695652173,15.192,15.0,250
16850,-0.41404894079228755,-0.40909090909090906,-0.4829032258064516,-0.34836956521739126,15.172,15.0,250
16900,-0.414182274125621,-0.40909090909090906,-0.4829032258064516,-0.34836956521739126,15.168,15.0,250
16950,-0.414736184678129,-0.40909090909090906,-0.4838709677419355,-0.34836956521739126,15.152,15.0,250
17000,-0.4150341157126118,-0.40909090909090906,-0.4838709677419355,-0.34836956521739126,15.144,15.0,250
17050,-0.41559530618880225,-0.40909090909090906,-0.4838709677419355,-0.35178571428571426,15.128,15.0,250
17100,-0.41601262220611823,-0.40909090909090906,-0.4846041055718475,-0.35178571428571426,15.116,15.0,250
17150,-0.4161792888727849,-0.40909090909090906,-0.4846041055718475,-0.3571428571428571,15.112,15.0,250
17200,-0.4163392888727849,-0.4114420062695925,-0.4846041055718475,-0.3571428571428571,15.108,15.0,250
17250,-0.4165955451290412,-0.4137931034482759,-0.4846041055718475,-0.3571428571428571,15.1,15.0,250
17300,-0.41784183661533264,-0.41666666666666663,-0.4846041055718475,-0.35178571428571426,15.068,15.0,250
17350,-0.41812901610251213,-0.41666666666666663,-0.4846041055718475,-0.35178571428571426,15.06,15.0,250
17400,-0.41843361380366156,-0.41666666666666663,-0.4846041055718475,-0.35178571428571426,15.052,15.0,250
17450,-0.4190705571501701,-0.41666666666666663,-0.4846041055718475,-0.3571428571428571,15.036,15.0,250
17500,-0.41937255145216445,-0.41666666666666663,-0.4846041055718475,-0.3571428571428571,15.028,15.0,250
17550,-0.4201864857646962,-0.41666666666666663,-0.49642857142857144,-0.3571428571428571,15.008,15.0,250
17600,-0.42062100957422,-0.41666666666666663,-0.49642857142857144,-0.3571428571428571,14.996,15.0,250
17650,-0.42115206547484113,-0.41666666666666663,-0.49642857142857144,-0.3571428571428571,14.984,15.0,250
17700,-0.4218106954340551,-0.4193548387096774,-0.49642857142857144,-0.3578571428571428,14.964,15.0,250
17750,-0.4224930933260182,-0.4193548387096774,-0.49642857142857144,-0.3578571428571428,14.948,15.0,250
17800,-0.4231062104647193,-0.42307692307692313,-0.49642857142857144,-0.3578571428571428,14.928,15.0,250
17850,-0.4239481768180658,-0.42307692307692313,-0.49642857142857144,-0.36,14.908,15.0,250
17900,-0.42435721672161164,-0.4198717948717949,-0.49642857142857144,-0.36,14.896,15.0,250
17950,-0.4236835285618066,-0.41666666666666663,-0.48549783549783554,-0.3571428571428571,14.916,15.0,250
18000,-0.4234042657265826,-0.41666666666666663,-0.5,-0.3571428571428571,14.92,15.0,250
18050,-0.4238159786394125,-0.41666666666666663,-0.49642857142857144,-0.3571428571428571,14.908,15.0,250
18100,-0.4237144728523227,-0.42365967365967366,-0.48484848484848486,-0.3571428571428571,14.912,15.0,250
18150,-0.42360003358191567,-0.4264069264069264,-0.48484848484848486,-0.3571428571428571,14.912,15.0,250
18200,-0.4239404397703743,-0.42365967365967366,-0.49642857142857144,-0.3571428571428571,14.904,15.0,250
18250,-0.4220406719187405,-0.42307692307692313,-0.49642857142857144,-0.3571428571428571,14.96,15.0,250
18300,-0.42141927220345776,-0.42020373514431236,-0.48549783549783554,-0.3571428571428571,14.976,15.0,250
18350,-0.4215346455338311,-0.4193548387096774,-0.49642857142857144,-0.3571428571428571,14.972,15.0,250
18400,-0.4215924960592521,-0.418010752688172,-0.48549783549783554,-0.3571428571428571,14.968,15.0,250
18450,-0.42202422737350287,-0.41666666666666663,-0.48571428571428577,-0.35178571428571426,14.96,15.0,250
18500,-0.42219499038014363,-0.4193548387096774,-0.49642857142857144,-0.35178571428571426,14.96,15.0,250
18550,-0.4224436294163022,-0.418010752688172,-0.5,-0.34836956521739126,14.956,15.0,250
18600,-0.4217457107826856,-0.41522988505747127,-0.5,-0.34615384615384615,14.972,15.0,250
18650,-0.42098319385725336,-0.40909090909090906,-0.5,-0.34615384615384615,14.992,15.0,250
18700,-0.42174356377084554,-0.40909090909090906,-0.5,-0.34515915119363394,14.972,15.0,250
18750,-0.4220371078134218,-0.4114420062695925,-0.5,-0.34615384615384615,14.964,15.0,250
18800,-0.4224243261141263,-0.4114420062695925,-0.5113636363636364,-0.34615384615384615,14.956,15.0,250
18850,-0.4212563234526754,-0.40909090909090906,-0.5,-0.34615384615384615,14.988,15.0,250
18900,-0.4219305227998882,-0.40909090909090906,-0.5,-0.34657190635451507,14.972,15.0,250
18950,-0.42262066961348327,-0.41287878787878785,-0.5,-0.34615384615384615,14.956,15.0,250
19000,-0.42282467830205717,-0.41522988505747127,-0.5113636363636364,-0.34515915119363394,14.952,15.0,250
19050,-0.42239666194473874,-0.40909090909090906,-0.5113636363636364,-0.3448275862068966,14.964,15.0,250
19100,-0.42190641042115296,-0.4114420062695925,-0.5113636363636364,-0.34515915119363394,14.976,15.0,250
19150,-0.4221083111134884,-0.40909090909090906,-0.5113636363636364,-0.34657190635451507,14.968,15.0,250
19200,-0.4212197195297476,-0.40909090909090906,-0.5113636363636364,-0.3448275862068966,14.988,15.0,250
19250,-0.4205421907941154,-0.40909090909090906,-0.5113636363636364,-0.3359375,15.004,15.0,250
19300,-0.4200417021852469,-0.40909090909090906,-0.5113636363636364,-0.3359375,15.016,15.0,250
19350,-0.41898594237848225,-0.40909090909090906,-0.5,-0.33333333333333337,15.048,15.0,250
19400,-0.4186635811905881,-0.40909090909090906,-0.5,-0.33333333333333337,15.06,15.0,250
19450,-0.4192625472448015,-0.40909090909090906,-0.5,-0.33333333333333337,15.048,15.0,250
19500,-0.42000221950102545,-0.40909090909090906,-0.5,-0.33653846153846156,15.028,15.0,250
19550,-0.41945577786528176,-0.4114420062695925,-0.5,-0.34615384615384615,15.044,15.0,250
19600,-0.4184062117148461,-0.40909090909090906,-0.5,-0.34615384615384615,15.072,15.5,250
19650,-0.4172709762997823,-0.40909090909090906,-0.5,-0.33333333333333337,15.1,16.0,250
19700,-0.41803256998997346,-0.41522988505747127,-0.5,-0.33333333333333337,15.084,16.0,250
19750,-0.41683662040995273,-0.4137931034482759,-0.5,-0.33333333333333337,15.116,16.0,250
19800,-0.4176046149177756,-0.418010752688172,-0.5,-0.33333333333333337,15.1,16.0,250
19850,-0.4159105349432833,-0.41657397107897665,-0.5,-0.33333333333333337,15.148,16.0,250
19900,-0.41598583855911986,-0.41657397107897665,-0.5,-0.33333333333333337,15.144,16.0,250
19950,-0.4168952585618675,-0.42206477732793524,-0.5,-0.33333333333333337,15.12,16.0,250
20000,-0.4165061243043442,-0.42206477732793524,-0.5,-0.33333333333333337,15.132,16.0,250
20050,-0.41678630665367944,-0.42206477732793524,-0.5,-0.33333333333333337,15.124,16.0,250
20100,-0.4159673695902753,-0.42206477732793524,-0.5,-0.33333333333333337,15.144,16.0,250
20150,-0.41590306535780835,-0.42020373514431236,-0.5,-0.33333333333333337,15.144,16.0,250
20200,-0.4157174137846374,-0.42206477732793524,-0.5,-0.33333333333333337,15.148,16.0,250
20250,-0.4156433751221505,-0.42206477732793524,-0.5,-0.33333333333333337,15.148,16.0,250
20300,-0.41495739785437413,-0.4137931034482759,-0.5,-0.33333333333333337,15.164,16.0,250
20350,-0.41459819335516956,-0.41522988505747127,-0.5,-0.33333333333333337,15.172,16.0,250
20400,-0.4143613750209983,-0.410427807486631,-0.5,-0.33333333333333337,15.176,16.0,250
20450,-0.413628682713306,-0.40909090909090906,-0.5,-0.33333333333333337,15.196,16.0,250
20500,-0.4142899399559658,-0.40824915824915825,-0.5,-0.33333333333333337,15.18,16.0,250
20550,-0.41384652945342487,-0.40740740740740744,-0.5,-0.3362068965517242,15.192,16.0,250
20600,-0.41418000959647017,-0.40740740740740744,-0.5,-0.3362068965517242,15.184,16.0,250
20650,-0.41493162310789633,-0.40909090909090906,-0.5,-0.3362068965517242,15.168,16.0,250
20700,-0.41442402137582757,-0.40909090909090906,-0.5,-0.33333333333333337,15.18,16.0,250
20750,-0.4139026422854162,-0.40824915824915825,-0.5,-0.33653846153846156,15.196,16.0,250
20800,-0.41325628596862507,-0.40909090909090906,-0.5,-0.33333333333333337,15.212,16.0,250
20850,-0.4121708414936153,-0.40740740740740744,-0.5,-0.33333333333333337,15.24,16.0,250
20900,-0.41142652388859985,-0.40740740740740744,-0.5,-0.33333333333333337,15.256,16.0,250
20950,-0.4111203744058986,-0.40740740740740744,-0.5,-0.33333333333333337,15.264,16.0,250
21000,-0.4111092506860109,-0.40740740740740744,-0.5,-0.33333333333333337,15.268,16.0,250
21050,-0.4108600644217651,-0.40740740740740744,-0.5,-0.33333333333333337,15.276,16.0,250
21100,-0.4105077284239943,-0.40740740740740744,-0.5,-0.33333333333333337,15.284,16.0,250
21150,-0.40968564672880914,-0.40740740740740744,-0.5,-0.33333333333333337,15.308,16.0,250
21200,-0.4086606225742198,-0.40740740740740744,-0.5,-0.33333333333333337,15.332,16.0,250
21250,-0.40766710961944075,-0.40740740740740744,-0.5,-0.33333333333333337,15.356,16.0,250
21300,-0.40599929152312336,-0.40625,-0.5,-0.33333333333333337,15.4,16.0,250
21350,-0.4054439094439858,-0.403125,-0.5,-0.33333333333333337,15.416,16.0,250
21400,-0.4048511572242471,-0.403125,-0.5,-0.33333333333333337,15.432,16.0,250
21450,-0.40399245962554947,-0.403125,-0.5,-0.3214285714285714,15.456,16.0,250
21500,-0.40250136698212546,-0.4,-0.5,-0.3214285714285714,15.492,16.0,250
21550,-0.4005310829663556,-0.4,-0.5,-0.31999999999999995,15.548,16.0,250
21600,-0.3994649585072177,-0.4,-0.5,-0.3076923076923077,15.572,16.0,250
21650,-0.3983262043568526,-0.4,-0.5,-0.3076923076923077,15.6,16.0,250
21700,-0.397879708608311,-0.4,-0.5,-0.3076923076923077,15.612,16.0,250
21750,-0.39768666481000414,-0.4,-0.5,-0.3097165991902834,15.616,16.0,250
21800,-0.3970092609095478,-0.4,-0.4959677419354839,-0.3097165991902834,15.632,16.0,250
21850,-0.39698802159927615,-0.4,-0.5,-0.31684210526315787,15.636,16.0,250
21900,-0.39569131875300817,-0.4,-0.5,-0.3076923076923077,15.668,16.0,250
21950,-0.3940459911215636,-0.4,-0.4838709677419355,-0.3076923076923077,15.708,16.0,250
22000,-0.3927618461259789,-0.4,-0.48275862068965514,-0.3076923076923077,15.74,16.0,250
22050,-0.39166336698411114,-0.4,-0.48275862068965514,-0.3076923076923077,15.768,16.0,250
22100,-0.3904533464529736,-0.4,-0.48243933588761173,-0.3076923076923077,15.796,16.0,250
22150,-0.38874639571752356,-0.4,-0.4806763285024155,-0.3076923076923077,15.84,16.0,250
22200,-0.388157293609824,-0.4,-0.4806763285024155,-0.3076923076923077,15.856,16.0,250
22250,-0.3874018034780082,-0.4,-0.4777432712215321,-0.3076923076923077,15.876,16.0,250
22300,-0.38676371389874215,-0.4,-0.4777432712215321,-0.30518394648829433,15.892,16.0,250
22350,-0.38589266402225747,-0.4,-0.4777432712215321,-0.30518394648829433,15.916,16.0,250
22400,-0.3850701509031926,-0.4,-0.4777432712215321,-0.3007575757575758,15.94,16.0,250
22450,-0.38301933828378254,-0.4,-0.4777432712215321,-0.30000000000000004,15.996,16.0,250
22500,-0.38151813182139965,-0.4,-0.47619047619047616,-0.30000000000000004,16.036,16.0,250
22550,-0.3793226790476857,-0.3933982683982684,-0.47619047619047616,-0.30000000000000004,16.092,16.0,250
22600,-0.37815136111025077,-0.3939393939393939,-0.4755639097744361,-0.30000000000000004,16.12,16.0,250
22650,-0.37696315083185244,-0.3928571428571429,-0.4701286764705882,-0.28720238095238093,16.152,16.0,250
22700,-0.3751484730014924,-0.3928571428571429,-0.4682291666666667,-0.2803125,16.2,16.0,250
22750,-0.3739388506715631,-0.3858560794044665,-0.4682291666666667,-0.2803125,16.232,16.0,250
22800,-0.37204291010649215,-0.3858560794044665,-0.46153846153846156,-0.2803125,16.28,16.0,250
22850,-0.3696263551008134,-0.38235294117647056,-0.46153846153846156,-0.27689655172413796,16.34,16.0,250
22900,-0.36918043440343085,-0.38235294117647056,-0.4635989010989011,-0.27689655172413796,16.352,16.0,250
22950,-0.36878648871351744,-0.38013136288998356,-0.46153846153846156,-0.2735109717868338,16.36,16.0,250
23000,-0.3675356368245709,-0.38013136288998356,-0.46153846153846156,-0.2735109717868338,16.388,16.0,250
23050,-0.3669175339252916,-0.375,-0.46153846153846156,-0.2701048951048951,16.404,16.0,250
23100,-0.36676355256432375,-0.3771551724137931,-0.46153846153846156,-0.2701048951048951,16.408,16.0,250
23150,-0.36547012673089785,-0.375,-0.4607371794871795,-0.2735109717868338,16.44,16.0,250
23200,-0.3643763934488369,-0.375,-0.4580357142857143,-0.2735109717868338,16.468,16.0,250
23250,-0.36323637333580333,-0.375,-0.4580357142857143,-0.27586206896551724,16.496,16.0,250
23300,-0.36370098608784557,-0.375,-0.45833333333333337,-0.2701048951048951,16.488,16.0,250
23350,-0.36261024924195956,-0.375,-0.45833333333333337,-0.2701048951048951,16.516,17.0,250
23400,-0.36124161166375673,-0.375,-0.4580357142857143,-0.2666666666666667,16.552,17.0,250
23450,-0.3600558852962529,-0.375,-0.4564935064935065,-0.2640350877192983,16.584,17.0,250
23500,-0.3584811770415446,-0.375,-0.4545454545454546,-0.26086956521739135,16.624,17.0,250
23550,-0.3573053339758294,-0.3726851851851852,-0.4580357142857143,-0.2614416475972541,16.652,17.0,250
23600,-0.3566840366516168,-0.37037037037037035,-0.4580357142857143,-0.2614416475972541,16.668,17.0,250
23650,-0.3559100334046001,-0.37037037037037035,-0.4580357142857143,-0.26086956521739135,16.688,17.0,250
23700,-0.35532670906180863,-0.37037037037037035,-0.4564935064935065,-0.2596618357487923,16.704,17.0,250
23750,-0.3551005685356681,-0.37037037037037035,-0.4564935064935065,-0.2596618357487923,16.708,17.0,250
23800,-0.3544520135061626,-0.37037037037037035,-0.4564935064935065,-0.2592592592592593,16.724,17.0,250
23850,-0.352798222325385,-0.367003367003367,-0.4482758620689655,-0.2592592592592593,16.764,17.0,250
23900,-0.35165513430229695,-0.36363636363636365,-0.4482758620689655,-0.2592592592592593,16.792,17.0,250
23950,-0.35085465657286813,-0.36363636363636365,-0.4564935064935065,-0.258363201911589,16.812,17.0,250
24000,-0.3479734481649588,-0.36,-0.4529780564263323,-0.25,16.888,17.0,250
24050,-0.34755863089735384,-0.36,-0.4545454545454546,-0.25,16.9,17.0,250
24100,-0.34526429368066364,-0.36,-0.45077864293659625,-0.25,16.956,17.0,250
24150,-0.34296269464788814,-0.36,-0.4482758620689655,-0.25,17.016,17.0,250
24200,-0.34100034810554164,-0.36,-0.4482758620689655,-0.24137931034482762,17.068,17.0,250
24250,-0.3401854227534213,-0.36,-0.4482758620689655,-0.2403448275862069,17.088,17.0,250
24300,-0.33875353325564095,-0.36,-0.44731800766283525,-0.23647058823529415,17.128,17.0,250
24350,-0.33814729125080145,-0.36,-0.44731800766283525,-0.23333333333333328,17.144,17.0,250
24400,-0.3355378452498037,-0.35067567567567565,-0.44731800766283525,-0.23076923076923073,17.212,17.0,250
24450,-0.33465442512725313,-0.35067567567567565,-0.4433333333333333,-0.23076923076923073,17.232,17.0,250
24500,-0.3335681125268101,-0.34891304347826085,-0.44620689655172413,-0.23076923076923073,17.264,17.0,250
24550,-0.3326262331843978,-0.34782608695652173,-0.4375,-0.23076923076923073,17.288,17.0,250
24600,-0.33222265480028645,-0.34782608695652173,-0.4368206521739131,-0.23076923076923073,17.296,17.0,250
24650,-0.33034036691273544,-0.34782608695652173,-0.4368206521739131,-0.2272727272727273,17.344,17.0,250
24700,-0.32805164045789204,-0.34615384615384615,-0.43442028985507253,-0.2272727272727273,17.404,17.0,250
24750,-0.3249920447348944,-0.33333333333333337,-0.43442028985507253,-0.22617302052785926,17.484,17.0,250
24800,-0.32330383979765726,-0.33333333333333337,-0.43333333333333335,-0.22311827956989247,17.528,17.0,250
24850,-0.32290640656092195,-0.33333333333333337,-0.43333333333333335,-0.2222222222222222,17.54,17.0,250
24900,-0.3218620092655959,-0.33333333333333337,-0.43214285714285716,-0.2222222222222222,17.568,17.0,250
24950,-0.32097934999595007,-0.33333333333333337,-0.43214285714285716,-0.2222222222222222,17.592,17.0,250
25000,-0.31790102418300803,-0.33333333333333337,-0.4274891774891775,-0.2142857142857143,17.676,17.5,250
25050,-0.31601642941384805,-0.32287644787644787,-0.4274891774891775,-0.2142857142857143,17.724,18.0,250
25100,-0.31523529156022967,-0.3214285714285714,-0.43214285714285716,-0.2142857142857143,17.744,18.0,250
25150,-0.3117681569652176,-0.3207142857142857,-0.43214285714285716,-0.20649509803921573,17.836,18.0,250
25200,-0.3100127440605094,-0.31999999999999995,-0.43214285714285716,-0.2014705882352941,17.88,18.0,250
25250,-0.30824547162706045,-0.31999999999999995,-0.4274891774891775,-0.19999999999999996,17.924,18.0,250
25300,-0.30745496562698926,-0.31999999999999995,-0.4274891774891775,-0.19999999999999996,17.944,18.0,250
25350,-0.3057410808021367,-0.31999999999999995,-0.4274891774891775,-0.19999999999999996,17.988,18.0,250
25400,-0.30502293635787525,-0.31426332288401254,-0.43214285714285716,-0.19999999999999996,18.008,18.0,250
25450,-0.30398181697762544,-0.3190909090909091,-0.4285714285714286,-0.19999999999999996,18.036,18.0,250
25500,-0.30388283429746626,-0.3076923076923077,-0.4285714285714286,-0.19516129032258067,18.04,18.0,250
25550,-0.3036766196666865,-0.30434782608695654,-0.4285714285714286,-0.1923076923076923,18.048,18.0,250
25600,-0.30220571502563265,-0.3060200668896321,-0.42395104895104896,-0.19093406593406592,18.088,18.0,250
25650,-0.3007529409296958,-0.3060200668896321,-0.41923774954627946,-0.1923076923076923,18.124,18.0,250
25700,-0.2996510017865802,-0.3060200668896321,-0.41923774954627946,-0.1923076923076923,18.152,18.0,250
25750,-0.2982165807020609,-0.30434782608695654,-0.41995614035087714,-0.19093406593406592,18.188,18.0,250
25800,-0.29676548450538076,-0.30434782608695654,-0.41995614035087714,-0.18576388888888892,18.224,18.0,250
25850,-0.29568869471328413,-0.3021739130434783,-0.41995614035087714,-0.18518518518518523,18.252,18.0,250
25900,-0.2947841458296485,-0.3021739130434783,-0.41328600405679516,-0.18650793650793654,18.272,18.0,250
25950,-0.2946537754592781,-0.30434782608695654,-0.4137931034482759,-0.18518518518518523,18.276,18.0,250
26000,-0.2921066534404552,-0.3021739130434783,-0.41328600405679516,-0.18518518518518523,18.34,18.0,250
26050,-0.29111266243572254,-0.2962962962962963,-0.41594827586206895,-0.16666666666666663,18.364,18.0,250
26100,-0.2891424296386748,-0.2962962962962963,-0.41328600405679516,-0.16328828828828829,18.412,18.0,250
26150,-0.2880233155761125,-0.2952069716775599,-0.41109625668449196,-0.16666666666666663,18.444,18.0,250
26200,-0.2868376327222669,-0.2952069716775599,-0.41109625668449196,-0.16666666666666663,18.472,18.0,250
26250,-0.2858529823666488,-0.28869047619047616,-0.41109625668449196,-0.16328828828828829,18.496,18.0,250
26300,-0.28403915064281715,-0.2857142857142857,-0.40909090909090906,-0.16328828828828829,18.544,18.0,250
26350,-0.2817500260675756,-0.2857142857142857,-0.40909090909090906,-0.16328828828828829,18.604,18.0,250
26400,-0.2797418303463664,-0.28869047619047616,-0.40867003367003363,-0.16054054054054057,18.652,18.0,250
26450,-0.2787777075126784,-0.28869047619047616,-0.40867003367003363,-0.16054054054054057,18.676,18.0,250
26500,-0.27542011644768843,-0.28348214285714285,-0.4071180555555556,-0.16000000000000003,18.764,18.0,250
26550,-0.2731536136971534,-0.28,-0.4046875,-0.16000000000000003,18.824,18.0,250
26600,-0.27209190652141396,-0.28,-0.4046875,-0.16000000000000003,18.852,19.0,250
26650,-0.26961254783416244,-0.27793103448275863,-0.4046875,-0.1553846153846154,18.916,19.0,250
26700,-0.26824229013316303,-0.274294670846395,-0.4046875,-0.15384615384615385,18.952,19.0,250
26750,-0.2662192108250466,-0.274294670846395,-0.39821428571428574,-0.1393097643097643,19.004,19.0,250
26800,-0.2642330827743533,-0.274294670846395,-0.39246894409937894,-0.1333333333333333,19.052,19.0,250
26850,-0.26361544575161816,-0.2727272727272727,-0.39246894409937894,-0.1333333333333333,19.068,19.0,250
26900,-0.2612157323266415,-0.270979020979021,-0.3913043478260869,-0.1333333333333333,19.128,19.0,250
26950,-0.2591121365682174,-0.2669683257918552,-0.3913043478260869,-0.1333333333333333,19.18,19.0,250
27000,-0.2568604500866588,-0.2600644122383253,-0.3913043478260869,-0.1333333333333333,19.236,19.0,250
27050,-0.2561125401478623,-0.2600644122383253,-0.3913043478260869,-0.12708333333333333,19.256,19.0,250
27100,-0.2540299761860779,-0.2600644122383253,-0.3902524544179523,-0.1333333333333333,19.308,19.0,250
27150,-0.25264087415241065,-0.26201372997711675,-0.3902524544179523,-0.12708333333333333,19.348,19.0,250
27200,-0.250747337048896,-0.2592592592592593,-0.3864764267990074,-0.125,19.396,19.0,250
27250,-0.24898927393621664,-0.2592592592592593,-0.3846153846153846,-0.12708333333333333,19.444,19.0,250
27300,-0.24837545719739987,-0.2592592592592593,-0.3846153846153846,-0.125,19.46,19.0,250
27350,-0.24708306025888602,-0.25806451612903225,-0.3846153846153846,-0.125,19.492,19.0,250
27400,-0.24412189054947248,-0.25,-0.3864764267990074,-0.125,19.568,19.0,250
27450,-0.24318188251205897,-0.25,-0.3864764267990074,-0.125,19.596,19.0,250
27500,-0.24168475593493235,-0.25,-0.3846153846153846,-0.125,19.632,19.0,250
27550,-0.24038064912808188,-0.25,-0.383289124668435,-0.125,19.664,19.0,250
27600,-0.23972435849620724,-0.2456896551724138,-0.383289124668435,-0.12125,19.684,19.0,250
27650,-0.23733925186939966,-0.2456896551724138,-0.38221153846153844,-0.11595022624434392,19.748,19.0,250
27700,-0.23458691123234465,-0.25,-0.37384259259259256,-0.11538461538461542,19.82,19.5,250
27750,-0.23300599693938456,-0.25,-0.36944444444444446,-0.11538461538461542,19.86,19.5,250
27800,-0.2314202475096029,-0.23764705882352943,-0.36944444444444446,-0.11538461538461542,19.9,19.5,250
27850,-0.22974966050998366,-0.23764705882352943,-0.36590909090909096,-0.10643236074270557,19.944,20.0,250
27900,-0.22820772141847934,-0.2366946778711485,-0.36363636363636365,-0.10643236074270557,19.98,20.0,250
27950,-0.22717535582708148,-0.23128342245989308,-0.36363636363636365,-0.10643236074270557,20.008,20.0,250
