timestep,mean_fractional_change,median_fractional_change,lower_bound_p25,upper_bound_p75,mean_cells,median_cells,n_files
27850,-0.3248269815819076,-0.34698996655518394,-0.47619047619047616,-0.18265993265993263,17.536,17.0,250
27900,-0.322820854313713,-0.3385416666666667,-0.4738095238095238,-0.18265993265993263,17.588,17.0,250
27950,-0.32052440180070874,-0.33333333333333337,-0.4732142857142857,-0.18265993265993263,17.648,17.0,250
28000,-0.3193460249682015,-0.33333333333333337,-0.4732142857142857,-0.18181818181818177,17.68,17.0,250
28050,-0.31729750052967703,-0.33333333333333337,-0.4642857142857143,-0.1793831168831169,17.736,17.0,250
28100,-0.31473881282627497,-0.33333333333333337,-0.4642857142857143,-0.1793831168831169,17.804,17.0,250
28150,-0.3132283436717735,-0.3273809523809524,-0.4635989010989011,-0.1793831168831169,17.844,17.0,250
28200,-0.3122097224016005,-0.33333333333333337,-0.46279761904761907,-0.1785714285714286,17.872,17.0,250
28250,-0.31079611075143715,-0.3273809523809524,-0.45738636363636365,-0.1785714285714286,17.908,17.0,250
28300,-0.3082965768227727,-0.3158866995073891,-0.45738636363636365,-0.16666666666666663,17.972,17.0,250
28350,-0.30629841434074967,-0.3090185676392573,-0.45381231671554256,-0.16666666666666663,18.024,17.0,250
28400,-0.3061399101476802,-0.3151724137931034,-0.45381231671554256,-0.16666666666666663,18.028,17.0,250
28450,-0.30510584426603565,-0.31625,-0.45381231671554256,-0.16666666666666663,18.052,17.0,250
28500,-0.3031483401882247,-0.31625,-0.4564935064935065,-0.16666666666666663,18.1,17.0,250
28550,-0.30182342177927396,-0.31625,-0.4564935064935065,-0.16666666666666663,18.136,17.0,250
28600,-0.30061193030815775,-0.31625,-0.45381231671554256,-0.15885416666666666,18.168,17.0,250
28650,-0.2981598009113732,-0.31625,-0.45381231671554256,-0.15625,18.232,17.0,250
28700,-0.29677481471568906,-0.31414473684210525,-0.45381231671554256,-0.14957264957264957,18.268,17.0,250
28750,-0.2948542775839755,-0.3125,-0.45381231671554256,-0.14957264957264957,18.32,18.0,250
28800,-0.2928586998098002,-0.3076923076923077,-0.449820788530466,-0.1441798941798942,18.376,18.0,250
28850,-0.29092600705593097,-0.3076923076923077,-0.4433333333333333,-0.137987012987013,18.424,18.0,250
28900,-0.2894835413734653,-0.3076923076923077,-0.4433333333333333,-0.1428571428571429,18.464,18.0,250
28950,-0.2866849203733609,-0.3060200668896321,-0.43999999999999995,-0.14390756302521013,18.536,18.0,250
29000,-0.28543180296406706,-0.3060200668896321,-0.43999999999999995,-0.1428571428571429,18.568,18.0,250
29050,-0.2833198271498963,-0.29814814814814816,-0.43999999999999995,-0.13010752688172042,18.624,18.0,250
29100,-0.28162760223788863,-0.2899159663865546,-0.43999999999999995,-0.13010752688172042,18.668,18.0,250
29150,-0.2809194540897405,-0.2952069716775599,-0.43999999999999995,-0.13010752688172042,18.688,18.0,250
29200,-0.2797007819543675,-0.2899159663865546,-0.43999999999999995,-0.12600806451612903,18.72,18.0,250
29250,-0.2775095767645647,-0.2857142857142857,-0.43999999999999995,-0.125,18.776,18.0,250
29300,-0.2763239551639432,-0.2857142857142857,-0.43999999999999995,-0.11948529411764708,18.808,18.0,250
29350,-0.2739391286179401,-0.2857142857142857,-0.43999999999999995,-0.11217948717948723,18.872,18.0,250
29400,-0.27268407079331713,-0.2857142857142857,-0.43999999999999995,-0.11217948717948723,18.904,18.0,250
29450,-0.27029816873838275,-0.28,-0.43999999999999995,-0.11217948717948723,18.964,18.0,250
29500,-0.26966440425005306,-0.28,-0.4371428571428571,-0.11595022624434392,18.98,18.0,250
29550,-0.26730663102110336,-0.28,-0.4371428571428571,-0.11217948717948723,19.04,18.0,250
29600,-0.2651574408707842,-0.28,-0.4285714285714286,-0.11111111111111116,19.096,18.0,250
29650,-0.26332050043766764,-0.28,-0.4285714285714286,-0.11111111111111116,19.144,18.0,250
29700,-0.26239413039688153,-0.28,-0.4285714285714286,-0.11111111111111116,19.164,18.0,250
29750,-0.26005740080393686,-0.28,-0.4285714285714286,-0.09809027777777779,19.22,18.0,250
29800,-0.25863604502983734,-0.28,-0.4285714285714286,-0.09809027777777779,19.256,18.0,250
29850,-0.2564708984208301,-0.28,-0.4285714285714286,-0.08961397058823531,19.312,18.0,250
29900,-0.2548440589699584,-0.27793103448275863,-0.42719780219780223,-0.08333333333333337,19.352,18.0,250
29950,-0.2525255483018825,-0.274294670846395,-0.42719780219780223,-0.07769230769230764,19.412,18.0,250
30000,-0.2508964015304423,-0.274294670846395,-0.4285714285714286,-0.07478632478632477,19.456,18.0,250
30050,-0.24900692316672296,-0.274294670846395,-0.4285714285714286,-0.07407407407407407,19.508,18.0,250
30100,-0.24786577070837554,-0.270979020979021,-0.42719780219780223,-0.07478632478632477,19.536,18.0,250
30150,-0.24548611581415541,-0.2650501672240803,-0.42719780219780223,-0.07478632478632477,19.596,18.5,250
30200,-0.24348594006994745,-0.26086956521739135,-0.42719780219780223,-0.07407407407407407,19.648,19.0,250
30250,-0.24142110634045855,-0.2592592592592593,-0.42307692307692313,-0.07407407407407407,19.704,19.0,250
30300,-0.2400605927877111,-0.2592592592592593,-0.42147435897435903,-0.07407407407407407,19.74,18.5,250
30350,-0.23852054966450525,-0.2592592592592593,-0.41477272727272724,-0.07407407407407407,19.78,18.5,250
30400,-0.23656910572543163,-0.2592592592592593,-0.40867003367003363,-0.07407407407407407,19.832,18.0,250
30450,-0.2347579960177702,-0.2592592592592593,-0.40740740740740744,-0.07208994708994707,19.88,18.5,250
30500,-0.23310107987570483,-0.2592592592592593,-0.40740740740740744,-0.07208994708994707,19.928,19.0,250
30550,-0.23119924819872398,-0.2592592592592593,-0.40740740740740744,-0.07208994708994707,19.976,19.0,250
30600,-0.22943386301017607,-0.2592592592592593,-0.40555555555555556,-0.07208994708994707,20.02,19.0,250
30650,-0.22691198386218003,-0.25462962962962965,-0.4,-0.07208994708994707,20.084,19.0,250
30700,-0.22507825067712114,-0.2592592592592593,-0.4,-0.057795698924731215,20.132,19.0,250
30750,-0.22432397107986596,-0.2592592592592593,-0.40555555555555556,-0.05974264705882354,20.152,19.0,250
30800,-0.2223506895160515,-0.2592592592592593,-0.40555555555555556,-0.05974264705882354,20.204,19.0,250
30850,-0.21977005393585067,-0.2592592592592593,-0.3928571428571429,-0.05974264705882354,20.272,19.0,250
30900,-0.21845154873734546,-0.25462962962962965,-0.3928571428571429,-0.04960317460317465,20.304,19.0,250
30950,-0.21654420768415727,-0.25,-0.3928571428571429,-0.04761904761904767,20.352,19.0,250
31000,-0.2143841890991611,-0.24621212121212122,-0.3914170506912443,-0.04761904761904767,20.408,19.0,250
31050,-0.21147466315992075,-0.23904761904761906,-0.3914170506912443,-0.040416666666666684,20.484,19.0,250
31100,-0.20964364954773065,-0.23809523809523814,-0.3914170506912443,-0.038846153846153836,20.532,19.0,250
31150,-0.20818431074812868,-0.23809523809523814,-0.3864764267990074,-0.038846153846153836,20.568,19.0,250
31200,-0.20689147858249518,-0.23809523809523814,-0.38369963369963367,-0.038846153846153836,20.604,19.0,250
31250,-0.20459957697752906,-0.2272727272727273,-0.37410714285714286,-0.038461538461538436,20.668,19.0,250
31300,-0.20271719581601746,-0.22474747474747475,-0.37384259259259256,-0.038461538461538436,20.716,19.0,250
31350,-0.2010672987565552,-0.22474747474747475,-0.37037037037037035,-0.038461538461538436,20.76,20.0,250
31400,-0.19942130383370163,-0.2222222222222222,-0.37037037037037035,-0.03703703703703709,20.804,20.0,250
31450,-0.19816642212925473,-0.2204861111111111,-0.37037037037037035,-0.03703703703703709,20.836,20.0,250
31500,-0.19811850097036582,-0.2204861111111111,-0.36944444444444446,-0.03425925925925927,20.836,20.0,250
31550,-0.19667667817802736,-0.2204861111111111,-0.36590909090909096,-0.03425925925925927,20.872,20.0,250
31600,-0.19529469464002508,-0.21980676328502413,-0.36363636363636365,-0.02987132352941177,20.912,20.0,250
31650,-0.19316509101886975,-0.21980676328502413,-0.36363636363636365,-0.02987132352941177,20.968,20.0,250
31700,-0.1916602986209739,-0.21739130434782605,-0.36363636363636365,-0.02987132352941177,21.008,20.0,250
31750,-0.18928653157662287,-0.2142857142857143,-0.36363636363636365,-0.00735294117647059,21.072,20.0,250
31800,-0.18770149315885656,-0.21212121212121215,-0.36272727272727273,-0.00735294117647059,21.112,20.0,250
31850,-0.18624740876263643,-0.21320346320346323,-0.36272727272727273,0.0,21.152,20.0,250
31900,-0.18392235216535477,-0.20344827586206893,-0.36,0.0,21.208,20.0,250
31950,-0.18188730608214598,-0.19999999999999996,-0.36,0.0,21.26,20.0,250
32000,-0.17903143299322896,-0.19999999999999996,-0.36,0.0,21.336,20.0,250
32050,-0.17649310472899435,-0.19999999999999996,-0.36,0.0,21.4,20.0,250
32100,-0.17481397461009027,-0.19999999999999996,-0.36,0.0,21.444,20.0,250
32150,-0.17298281625920173,-0.19139194139194138,-0.36,0.0,21.492,20.0,250
32200,-0.17194876504859877,-0.19047619047619047,-0.36,0.0,21.516,21.0,250
32250,-0.16944291036524708,-0.18783068783068785,-0.36,0.0,21.58,21.0,250
32300,-0.16869081587955512,-0.18518518518518523,-0.36,0.0,21.6,21.0,250
32350,-0.16673363480184106,-0.18518518518518523,-0.36,0.0,21.648,21.0,250
32400,-0.16459022102532384,-0.18181818181818177,-0.36,0.0,21.704,20.5,250
32450,-0.1625645055627935,-0.18019480519480519,-0.36,0.0,21.756,20.5,250
32500,-0.16085278493194244,-0.17752100840336138,-0.36,0.0,21.8,21.0,250
32550,-0.15847359077835468,-0.1751918158567775,-0.36,0.0,21.86,21.0,250
32600,-0.15675865249783244,-0.17391304347826086,-0.36,0.0,21.904,21.0,250
32650,-0.155733884467817,-0.17028985507246375,-0.36,0.0,21.932,21.0,250
32700,-0.15441690540370254,-0.16695652173913045,-0.36,0.0,21.964,21.0,250
32750,-0.15280735207846705,-0.16695652173913045,-0.36,0.03459821428571436,22.004,21.0,250
32800,-0.14987356639511615,-0.15504807692307693,-0.36,0.03459821428571436,22.08,21.0,250
32850,-0.14821036068181226,-0.15384615384615385,-0.36,0.03670634920634919,22.124,21.0,250
32900,-0.1477359903897949,-0.15384615384615385,-0.36,0.03670634920634919,22.14,21.0,250
32950,-0.14621028520732926,-0.15384615384615385,-0.36,0.03703703703703698,22.184,21.0,250
33000,-0.1446578718072472,-0.15384615384615385,-0.34782608695652173,0.03703703703703698,22.224,21.0,250
33050,-0.1445714559242796,-0.15268065268065267,-0.34782608695652173,0.03703703703703698,22.224,21.0,250
33100,-0.14387696690672608,-0.15268065268065267,-0.34782608695652173,0.03703703703703698,22.248,21.0,250
33150,-0.14187428274889272,-0.15268065268065267,-0.34782608695652173,0.038105413105413155,22.3,21.0,250
33200,-0.13986489372795197,-0.15268065268065267,-0.34782608695652173,0.038105413105413155,22.352,21.0,250
33250,-0.13820113215146218,-0.14907407407407408,-0.34782608695652173,0.03961538461538466,22.4,21.0,250
33300,-0.13653993467716125,-0.14907407407407408,-0.34782608695652173,0.043025362318840576,22.44,21.0,250
33350,-0.13432175997718748,-0.14907407407407408,-0.34782608695652173,0.05602240896358546,22.492,21.0,250
33400,-0.13095066272249276,-0.14907407407407408,-0.3474080267558528,0.06158088235294118,22.584,21.0,250
33450,-0.12890963412146414,-0.14907407407407408,-0.34615384615384615,0.06562499999999999,22.636,21.0,250
33500,-0.12575733054154445,-0.14907407407407408,-0.33333333333333337,0.06562499999999999,22.712,21.5,250
33550,-0.12421840188784188,-0.14814814814814814,-0.33333333333333337,0.06562499999999999,22.752,21.5,250
33600,-0.1232446847634426,-0.14814814814814814,-0.33333333333333337,0.0722222222222223,22.776,21.5,250
33650,-0.12018453102157242,-0.1428571428571429,-0.33333333333333337,0.07407407407407418,22.852,21.5,250
33700,-0.11808676752145598,-0.13714733542319751,-0.33333333333333337,0.07407407407407418,22.904,21.5,250
33750,-0.1152333413222881,-0.13574938574938572,-0.33333333333333337,0.07407407407407418,22.976,22.0,250
33800,-0.11249158714136098,-0.13574938574938572,-0.34114583333333337,0.0762108262108262,23.04,22.0,250
33850,-0.11071375143636558,-0.13278495887191538,-0.34114583333333337,0.07692307692307687,23.084,22.0,250
33900,-0.10890165203610347,-0.125,-0.34114583333333337,0.08173076923076916,23.128,22.0,250
33950,-0.10748423887978593,-0.1225,-0.3303571428571429,0.08173076923076916,23.164,22.0,250
34000,-0.1059643794901526,-0.11769230769230771,-0.32107142857142856,0.08700980392156854,23.204,22.0,250
34050,-0.10421111678895298,-0.12,-0.32107142857142856,0.09024064171122986,23.248,22.0,250
34100,-0.1011061129602535,-0.12,-0.31676136363636365,0.09024064171122986,23.324,22.5,250
34150,-0.09792688527572742,-0.12,-0.3112980769230769,0.10000000000000009,23.404,23.0,250
34200,-0.09732066700134619,-0.11538461538461542,-0.3112980769230769,0.09772727272727277,23.42,22.5,250
34250,-0.09551299633867551,-0.11111111111111116,-0.3112980769230769,0.09415584415584421,23.464,23.0,250
34300,-0.09407944751628153,-0.11111111111111116,-0.3179945054945055,0.10000000000000009,23.504,23.0,250
34350,-0.09195599845923502,-0.11111111111111116,-0.3068561872909699,0.11538461538461542,23.56,23.0,250
34400,-0.08949370416737551,-0.11111111111111116,-0.3068561872909699,0.11538461538461542,23.624,23.0,250
34450,-0.08845651780850981,-0.11111111111111116,-0.3068561872909699,0.11538461538461542,23.652,23.0,250
34500,-0.08463110054252249,-0.10912698412698413,-0.3068561872909699,0.11538461538461542,23.748,23.0,250
34550,-0.08281959871102065,-0.10912698412698413,-0.3023349436392915,0.11941176470588244,23.792,23.0,250
34600,-0.080727875064297,-0.1071428571428571,-0.3023349436392915,0.11941176470588244,23.844,23.0,250
34650,-0.07827107502831551,-0.1071428571428571,-0.3023349436392915,0.11941176470588244,23.908,23.0,250
34700,-0.07544128346059212,-0.1071428571428571,-0.3068561872909699,0.12090909090909085,23.984,23.0,250
34750,-0.07365117729560657,-0.10357142857142854,-0.3068561872909699,0.12090909090909085,24.032,23.0,250
34800,-0.07117326571415675,-0.10357142857142854,-0.3068561872909699,0.13124999999999998,24.096,23.0,250
34850,-0.0692603590831856,-0.10357142857142854,-0.3068561872909699,0.13124999999999998,24.148,23.0,250
34900,-0.06697084265550649,-0.09545454545454546,-0.3068561872909699,0.1412337662337662,24.208,23.0,250
34950,-0.06513831792996827,-0.09090909090909094,-0.3068561872909699,0.1412337662337662,24.256,23.0,250
35000,-0.0629129854127176,-0.08695652173913049,-0.3023349436392915,0.14787581699346403,24.316,23.0,250
35050,-0.06086552593982333,-0.08695652173913049,-0.3023349436392915,0.14814814814814814,24.372,23.0,250
35100,-0.059045227649316315,-0.08695652173913049,-0.3023349436392915,0.14814814814814814,24.42,23.5,250
35150,-0.0575307793943351,-0.08514492753623193,-0.3023349436392915,0.14814814814814814,24.46,23.5,250
35200,-0.054628217201960316,-0.08166666666666667,-0.3068561872909699,0.14814814814814814,24.532,23.5,250
35250,-0.053105716987264864,-0.08166666666666667,-0.2962962962962963,0.15846153846153838,24.576,23.5,250
35300,-0.051845753148268774,-0.07846153846153842,-0.2962962962962963,0.15846153846153838,24.612,24.0,250
35350,-0.049211702814405844,-0.07846153846153842,-0.2962962962962963,0.15999999999999992,24.68,24.0,250
35400,-0.04728459981833012,-0.07846153846153842,-0.29513888888888884,0.15846153846153838,24.732,24.0,250
35450,-0.04565574348947379,-0.07692307692307687,-0.29513888888888884,0.15999999999999992,24.776,24.0,250
35500,-0.04266953284925332,-0.07417582417582413,-0.2901785714285714,0.1609677419354839,24.852,24.0,250
35550,-0.04111846262318309,-0.07275132275132273,-0.2901785714285714,0.1609677419354839,24.896,24.0,250
35600,-0.03775213646530522,-0.07549857549857547,-0.28,0.16532258064516137,24.984,24.0,250
35650,-0.03417979875585422,-0.07549857549857547,-0.28428571428571425,0.18100649350649356,25.08,24.0,250
35700,-0.032124531341726166,-0.07549857549857547,-0.28,0.18100649350649356,25.132,24.0,250
35750,-0.030777644062209154,-0.07549857549857547,-0.28,0.1843434343434343,25.168,24.0,250
35800,-0.02868915955959421,-0.07275132275132273,-0.2781818181818182,0.18518518518518512,25.22,24.0,250
35850,-0.026342776976659904,-0.06573275862068967,-0.2781818181818182,0.18518518518518512,25.28,24.0,250
35900,-0.023920776619459325,-0.06573275862068967,-0.27507836990595613,0.18692129629629628,25.348,24.0,250
35950,-0.020481626415594704,-0.06573275862068967,-0.27507836990595613,0.19203629032258068,25.436,24.0,250
36000,-0.0183559922550374,-0.0444664031620553,-0.27507836990595613,0.19203629032258068,25.492,24.0,250
36050,-0.015679320130735547,-0.0444664031620553,-0.27507836990595613,0.19838709677419353,25.556,24.0,250
36100,-0.014082173468648412,-0.0444664031620553,-0.2727272727272727,0.19838709677419353,25.596,24.0,250
36150,-0.012361704838614564,-0.0444664031620553,-0.2727272727272727,0.19838709677419353,25.644,24.0,250
36200,-0.009750861327621856,-0.04173913043478261,-0.2718531468531469,0.19838709677419353,25.716,24.0,250
36250,-0.008252496837705639,-0.04173913043478261,-0.2718531468531469,0.1927803379416283,25.756,24.5,250
36300,-0.005636387429460526,-0.039230769230769236,-0.2718531468531469,0.21117424242424243,25.828,25.0,250
36350,-0.0028300729751325813,-0.03708791208791207,-0.26714046822742477,0.2202380952380953,25.896,25.0,250
36400,-7.462941915606613e-05,-0.01785714285714285,-0.26046698872785834,0.22222222222222232,25.964,25.0,250
36450,0.002446044369680413,0.0,-0.26046698872785834,0.22601010101010105,26.028,25.0,250
36500,0.00463974622375752,0.0,-0.2592592592592593,0.22601010101010105,26.084,25.0,250
36550,0.00723699907169253,0.0,-0.25,0.22989510489510495,26.152,25.0,250
36600,0.009771591242768076,0.0,-0.25,0.22989510489510495,26.22,25.0,250
36650,0.011769296959220465,0.0,-0.25,0.23269230769230775,26.272,25.0,250
36700,0.015418906382788701,0.0,-0.25,0.23269230769230775,26.368,25.0,250
36750,0.017748072444869263,0.0,-0.25,0.23269230769230775,26.428,25.0,250
36800,0.01939514867601668,0.0,-0.2475,0.23269230769230775,26.472,25.0,250
36850,0.021950668908731867,0.0,-0.2475,0.23269230769230775,26.54,25.0,250
36900,0.024287934525562705,0.0,-0.24,0.24583333333333335,26.6,25.0,250
36950,0.02676894869231856,0.0,-0.23952380952380953,0.24702380952380953,26.66,25.5,250
37000,0.029503884739218684,0.0,-0.23952380952380953,0.24702380952380953,26.732,26.0,250
37050,0.031242974170392804,0.0,-0.23952380952380953,0.2569444444444445,26.776,26.0,250
37100,0.03242816786596174,0.0,-0.23626373626373628,0.2648148148148148,26.808,26.0,250
37150,0.03526153560336175,0.0,-0.23269230769230764,0.2648148148148148,26.884,26.0,250
37200,0.03841840694447407,0.0,-0.23269230769230764,0.2667378917378917,26.972,26.0,250
37250,0.04139806235168605,0.0,-0.2286324786324786,0.26617647058823524,27.048,26.0,250
37300,0.04316520508844503,0.0,-0.2286324786324786,0.2685897435897435,27.096,26.0,250
37350,0.04635898388003286,0.0,-0.2286324786324786,0.27564102564102555,27.172,26.0,250
37400,0.04888042143603563,0.0,-0.2286324786324786,0.27564102564102555,27.24,26.0,250
37450,0.05094625147981963,0.017857142857142905,-0.2286324786324786,0.27564102564102555,27.288,26.0,250
37500,0.052026254067737546,0.03509852216748777,-0.22101449275362317,0.27564102564102555,27.316,26.0,250
37550,0.05453332117936987,0.036375661375661394,-0.22101449275362317,0.27564102564102555,27.38,26.0,250
37600,0.05620477259845103,0.036375661375661394,-0.22101449275362317,0.27564102564102555,27.424,26.0,250
37650,0.05686924322651913,0.036375661375661394,-0.20833333333333337,0.26923076923076916,27.444,26.0,250
37700,0.05953339930906397,0.03846153846153855,-0.20833333333333337,0.28,27.516,26.0,250
37750,0.06081892195871705,0.03846153846153855,-0.20833333333333337,0.2922222222222222,27.548,26.5,250
37800,0.06300257213176082,0.03923076923076929,-0.20833333333333337,0.2922222222222222,27.604,27.0,250
37850,0.06524406444781836,0.03923076923076929,-0.20625000000000002,0.2990740740740741,27.66,27.0,250
37900,0.0693241744623657,0.03846153846153855,-0.20625000000000002,0.30000000000000004,27.76,27.0,250
37950,0.07186590647140152,0.03923076923076929,-0.19807692307692304,0.3136363636363636,27.824,27.0,250
38000,0.07451162939193702,0.03846153846153855,-0.19047619047619047,0.3136363636363636,27.892,27.0,250
38050,0.07727899362217838,0.04975429975429968,-0.1875,0.3136363636363636,27.964,27.0,250
38100,0.07882164323314017,0.04975429975429968,-0.1845238095238095,0.3136363636363636,28.012,27.0,250
38150,0.08314253975623163,0.05643879173290933,-0.1845238095238095,0.3195454545454546,28.124,27.0,250
38200,0.08500259091696497,0.061553030303030276,-0.1845238095238095,0.3195454545454546,28.172,27.0,250
38250,0.08906945530337242,0.06573275862068961,-0.16666666666666663,0.3195454545454546,28.276,27.0,250
38300,0.09101858254867613,0.06573275862068961,-0.16666666666666663,0.32999999999999996,28.328,27.0,250
38350,0.09322650226587578,0.07019704433497531,-0.16666666666666663,0.32999999999999996,28.388,27.0,250
38400,0.09584745756262379,0.07407407407407418,-0.16666666666666663,0.342948717948718,28.46,28.0,250
38450,0.09823945811041705,0.07407407407407418,-0.16666666666666663,0.34615384615384626,28.524,28.0,250
38500,0.10039790622041687,0.07549857549857553,-0.18055555555555558,0.34615384615384626,28.58,27.5,250
38550,0.10335350619029648,0.07692307692307687,-0.18055555555555558,0.35653846153846164,28.652,28.0,250
38600,0.10730501937133696,0.07692307692307687,-0.17803030303030298,0.35653846153846164,28.756,28.0,250
38650,0.10995570361287497,0.09307359307359309,-0.17803030303030298,0.34615384615384626,28.828,28.0,250
38700,0.11294103900239183,0.09307359307359309,-0.16666666666666663,0.34615384615384626,28.908,28.0,250
38750,0.11486722369936923,0.09307359307359309,-0.16666666666666663,0.35823529411764715,28.964,28.0,250
38800,0.11731784854567624,0.09307359307359309,-0.16666666666666663,0.3600000000000001,29.028,28.0,250
38850,0.11945743371342411,0.10119047619047628,-0.1755952380952381,0.35823529411764715,29.084,28.0,250
38900,0.12280050158412172,0.10119047619047628,-0.1755952380952381,0.3600000000000001,29.172,28.0,250
38950,0.12538138331704918,0.10119047619047628,-0.16666666666666663,0.36777777777777787,29.236,28.0,250
39000,0.12746331159810792,0.1071428571428572,-0.16666666666666663,0.36500000000000005,29.292,28.0,250
39050,0.1298054808759207,0.10912698412698418,-0.16666666666666663,0.3694444444444445,29.352,28.0,250
39100,0.13247718851637502,0.10912698412698418,-0.16666666666666663,0.3738425925925926,29.42,28.0,250
39150,0.1339871151439703,0.10912698412698418,-0.16666666666666663,0.38221153846153844,29.46,28.0,250
39200,0.1368313757845195,0.10912698412698418,-0.16499999999999998,0.3846153846153846,29.536,28.0,250
39250,0.13819291572261116,0.11324786324786329,-0.15703703703703706,0.3846153846153846,29.572,28.0,250
39300,0.14008602893970562,0.11324786324786329,-0.14814814814814814,0.38963210702341133,29.62,28.0,250
39350,0.1422890918092236,0.11324786324786329,-0.14559386973180077,0.38963210702341133,29.676,28.0,250
39400,0.1452169315466796,0.12250000000000005,-0.1375391849529781,0.39782608695652166,29.752,28.5,250
39450,0.14750305531655375,0.125,-0.13636363636363635,0.4033816425120773,29.812,29.0,250
39500,0.15004349096531008,0.12701612903225812,-0.13636363636363635,0.40867003367003374,29.88,29.0,250
39550,0.15119081189719616,0.12701612903225812,-0.1356060606060606,0.41109625668449207,29.912,29.0,250
39600,0.15202734224158235,0.12771739130434778,-0.1356060606060606,0.39782608695652166,29.936,29.0,250
39650,0.15445201694898492,0.13664596273291918,-0.13636363636363635,0.3924689440993788,29.996,29.0,250
39700,0.15616093120992253,0.13664596273291918,-0.13124999999999998,0.3924689440993788,30.04,29.0,250
39750,0.15863326047058612,0.13664596273291918,-0.13124999999999998,0.3924689440993788,30.104,29.0,250
39800,0.16205245322701278,0.13664596273291918,-0.12907608695652176,0.39821428571428563,30.196,29.0,250
39850,0.1623960262486676,0.13664596273291918,-0.13043478260869568,0.3999999999999999,30.212,29.0,250
39900,0.16654218814454397,0.13664596273291918,-0.125,0.3999999999999999,30.316,29.0,250
39950,0.1690559498475853,0.13664596273291918,-0.12375,0.3999999999999999,30.38,29.0,250
40000,0.171922492346856,0.13664596273291918,-0.12375,0.4154411764705883,30.452,29.0,250
40050,0.17543631056764308,0.14550264550264547,-0.12375,0.4291666666666667,30.544,29.0,250
40100,0.17842663676128143,0.14550264550264547,-0.11884615384615385,0.4392156862745098,30.624,29.0,250
40150,0.18094138248670932,0.14814814814814814,-0.11884615384615385,0.4395780051150895,30.688,29.0,250
40200,0.18266259123788017,0.14814814814814814,-0.11884615384615385,0.4395780051150895,30.732,29.0,250
40250,0.1855563370411912,0.15407407407407403,-0.11538461538461542,0.45120320855614976,30.808,29.0,250
40300,0.1873167572570462,0.15407407407407403,-0.11111111111111116,0.45979020979020974,30.856,30.0,250
40350,0.19116684623436908,0.15692307692307683,-0.11111111111111116,0.45979020979020974,30.952,30.0,250
40400,0.19579760438888238,0.15999999999999992,-0.0967391304347826,0.46960784313725495,31.068,30.0,250
40450,0.19930802632539082,0.16954022988505746,-0.0967391304347826,0.48111111111111104,31.16,30.0,250
40500,0.2025345693522833,0.1762422360248448,-0.08695652173913049,0.48111111111111104,31.252,30.0,250
40550,0.20523993296262444,0.1762422360248448,-0.08695652173913049,0.48111111111111104,31.32,30.0,250
40600,0.2085068115569836,0.18019480519480524,-0.08605072463768121,0.48111111111111104,31.404,30.0,250
40650,0.21168187029719154,0.1887464387464387,-0.08173076923076925,0.49537037037037035,31.488,30.0,250
40700,0.2135467610274196,0.1923076923076923,-0.07692307692307687,0.49537037037037035,31.54,30.5,250
40750,0.2152202255925851,0.1923076923076923,-0.07692307692307687,0.5,31.588,30.0,250
40800,0.21804491210433385,0.1923076923076923,-0.07692307692307687,0.5,31.66,30.5,250
40850,0.2195134129614322,0.1887464387464387,-0.07692307692307687,0.5,31.7,30.5,250
40900,0.2219999283621886,0.1887464387464387,-0.07692307692307687,0.5,31.764,30.5,250
40950,0.2236276382901753,0.1923076923076923,-0.07692307692307687,0.5,31.808,31.0,250
41000,0.22809396749448194,0.19615384615384612,-0.07692307692307687,0.5,31.916,31.0,250
41050,0.2313125872224408,0.19999999999999996,-0.07692307692307687,0.513888888888889,31.996,31.0,250
41100,0.23274122916409626,0.20606060606060606,-0.07999999999999996,0.5,32.032,31.0,250
41150,0.23565395411272913,0.21717171717171724,-0.07923076923076919,0.5,32.108,31.0,250
41200,0.23874824994018767,0.2247474747474748,-0.07923076923076919,0.5,32.188,31.0,250
41250,0.24256036180824483,0.22902097902097907,-0.07923076923076919,0.5,32.284,31.0,250
41300,0.24444313258014602,0.2344322344322345,-0.07923076923076919,0.5296296296296297,32.332,31.0,250
41350,0.24692270696701382,0.2344322344322345,-0.07435897435897432,0.5296296296296297,32.396,31.5,250
41400,0.2504480669391343,0.2344322344322345,-0.07493368700265249,0.5437062937062938,32.488,31.5,250
41450,0.25329990592041784,0.23205128205128212,-0.07493368700265249,0.553030303030303,32.564,31.5,250
41500,0.25658555507024844,0.23205128205128212,-0.06190476190476191,0.553030303030303,32.652,31.5,250
41550,0.2586621760418695,0.23205128205128212,-0.06190476190476191,0.553030303030303,32.7,31.5,250
41600,0.2604575569312076,0.23571428571428577,-0.06190476190476191,0.553030303030303,32.752,31.5,250
41650,0.26267191438135773,0.23571428571428577,-0.04658385093167705,0.553030303030303,32.812,31.5,250
41700,0.2667534602287944,0.2583333333333333,-0.04658385093167705,0.5437062937062938,32.916,32.0,250
41750,0.2693870722633518,0.2596153846153846,-0.06190476190476191,0.5437062937062938,32.988,31.5,250
41800,0.27175282318364546,0.26923076923076916,-0.04658385093167705,0.5377747252747254,33.048,32.0,250
41850,0.2749636800426651,0.26923076923076916,-0.04658385093167705,0.5585284280936456,33.132,32.0,250
